WKT,name,description
"POLYGON ((106.8833963 -6.2985469, 106.8838684 -6.3002745, 106.8839971 -6.3010423, 106.884083 -6.3015115, 106.8841903 -6.3023433, 106.8856279 -6.3039216, 106.8888895 -6.3054145, 106.8918077 -6.3061397, 106.893696 -6.3067155, 106.8942754 -6.3065875, 106.8983309 -6.3064809, 106.8990604 -6.3066729, 106.8990819 -6.3073553, 106.8993394 -6.3074407, 106.8997471 -6.3064169, 106.9000475 -6.3061397, 106.9000689 -6.3058411, 106.9004337 -6.3057131, 106.9022147 -6.3055851, 106.9022576 -6.3058837, 106.902086 -6.3065236, 106.9018285 -6.3072274, 106.9012062 -6.3083364, 106.9009058 -6.3084857, 106.9006483 -6.3090402, 106.9004981 -6.3095734, 106.9008414 -6.3095521, 106.9009702 -6.3091469, 106.9011847 -6.308635, 106.9016139 -6.3089549, 106.9016568 -6.3094241, 106.9017212 -6.3101066, 106.9021933 -6.3104052, 106.9018285 -6.3106825, 106.9031159 -6.3110664, 106.9039099 -6.311045, 106.9042103 -6.3109384, 106.9041888 -6.3102772, 106.9050257 -6.3089549, 106.905369 -6.3086137, 106.9043819 -6.3080805, 106.9045107 -6.3077392, 106.9049398 -6.3074833, 106.9050042 -6.3069501, 106.9054548 -6.3051586, 106.9059913 -6.3043055, 106.9058625 -6.2995067, 106.9019358 -6.2994427, 106.9017641 -6.2990161, 106.8961422 -6.2991228, 106.8961422 -6.2996133, 106.8928377 -6.2996986, 106.8928377 -6.2989948, 106.8920438 -6.2989308, 106.8920438 -6.3002531, 106.8892543 -6.3004238, 106.8892114 -6.2998266, 106.8881814 -6.2998053, 106.8882672 -6.2987602, 106.8875377 -6.2987815, 106.8872373 -6.2985682, 106.8833963 -6.2985469))",Taman Mini Indonesia Indah,
