WKT,name,description
"POLYGON ((106.8233378 -6.1716025, 106.8231661 -6.1716665, 106.8229945 -6.1797944, 106.8236811 -6.1803064, 106.8309124 -6.1800931, 106.8311913 -6.1797518, 106.8304617 -6.1788558, 106.830569 -6.1783438, 106.8299253 -6.1775331, 106.8298824 -6.1756771, 106.829818 -6.1735438, 106.8291314 -6.1731385, 106.8292601 -6.1716665, 106.8233378 -6.1716025))",Taman Monas,
